State,District,Year,Season,Crop,Area,Production,Yield,AvgTemperature,MaxTemperature,MinTemperature,TotalRainfall,AvgRainfall,MaxRainfall,AvgHumidity,AvgWindSpeed,RainyDays,TemperatureStd,RainfallStd,Temperature_Category,Rainfall_Category,Humidity_Category,Wind_Category,Yield_Category
Tamil Nadu,SIVAGANGAI,2016,Kharif,Ragi,17.0,2800.0,164.70588235294116,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16,Normal,Low,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2016,Rabi,Ragi,25.0,7800.0,312.0,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2016,Kharif,Rice,65207.0,4285500.0,65.72147162114497,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16,Normal,Low,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2016,Whole Year,Sugarcane,4260.0,21463500.0,5038.380281690141,28.96,34.69,22.09,485.33,1.33,55.99,65.33,2.69,79,2.63,4.16,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Kharif,Bajra,1.0,200.0,200.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2017,Rabi,Bajra,3.0,600.0,200.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Banana,969.0,3758500.0,3878.740970072239,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Rabi,Cotton(lint),434.0,100.0,0.23041474654377,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,Low
Tamil Nadu,SIVAGANGAI,2017,Kharif,Cotton(lint),256.0,100.0,0.390625,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,Low
Tamil Nadu,SIVAGANGAI,2017,Kharif,Groundnut,2074.0,247800.0,119.47926711668272,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2017,Rabi,Groundnut,989.0,387400.0,391.7087967644085,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Rabi,Maize,12.0,8000.0,666.6666666666667,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Kharif,Maize,19.0,17500.0,921.0526315789474,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Rabi,Ragi,35.0,15600.0,445.71428571428567,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Kharif,Ragi,49.0,16800.0,342.85714285714283,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Autumn,Rice,42.0,16200.0,385.71428571428567,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Summer,Rice,130.0,58100.0,446.9230769230769,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2017,Winter,Rice,71978.0,6377300.0,88.60068354219345,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2017,Whole Year,Sugarcane,3268.0,18627600.0,5700.0,28.48,34.15,23.15,801.72,2.2,40.4,68.76,2.75,133,2.55,4.62,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Rabi,Bajra,1.0,200.0,200.0,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2018,Kharif,Bajra,3.0,900.0,300.0,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2018,Whole Year,Banana,1128.0,4489700.0,3980.2304964539007,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Kharif,Cotton(lint),269.0,58200.0,216.3568773234201,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2018,Rabi,Cotton(lint),259.0,67200.0,259.4594594594595,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2018,Kharif,Groundnut,2005.0,174400.0,86.98254364089776,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2018,Rabi,Groundnut,925.0,323100.0,349.2972972972973,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Kharif,Maize,10.0,7700.0,770.0,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Rabi,Maize,12.0,8100.0,675.0,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Kharif,Ragi,19.0,6100.0,321.0526315789474,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Rabi,Ragi,123.0,43600.0,354.4715447154472,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Autumn,Rice,20.0,8400.0,420.0,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Summer,Rice,477.0,199900.0,419.077568134172,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2018,Winter,Rice,62995.0,3920000.0,62.227160885784585,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2018,Whole Year,Sugarcane,2164.0,10436900.0,4822.966728280961,28.3,32.16,23.51,714.39,1.96,35.59,68.88,2.82,116,2.24,4.06,Normal,Low,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2019,Rabi,Bajra,7.0,1800.0,257.1428571428572,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2019,Kharif,Bajra,29.0,8200.0,282.7586206896552,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2019,Whole Year,Banana,1166.0,5031100.0,4314.83704974271,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2019,Kharif,Cotton(lint),94.0,23200.0,246.8085106382979,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2019,Rabi,Cotton(lint),877.0,220100.0,250.9692132269099,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2019,Kharif,Groundnut,1654.0,238500.0,144.19588875453445,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2019,Rabi,Groundnut,935.0,350100.0,374.4385026737968,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2019,Kharif,Maize,12.0,10700.0,891.6666666666665,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2019,Rabi,Maize,17.0,11300.0,664.7058823529412,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2019,Kharif,Ragi,445.0,133200.0,299.3258426966292,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2019,Rabi,Ragi,423.0,170200.0,402.3640661938536,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2019,Autumn,Rice,131.0,53700.0,409.92366412213744,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2019,Summer,Rice,817.0,351200.0,429.8653610771113,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,High
Tamil Nadu,SIVAGANGAI,2019,Winter,Rice,69423.0,18426700.0,265.42644368581017,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,SIVAGANGAI,2019,Whole Year,Sugarcane,1667.0,12923900.0,7752.789442111578,28.96,34.44,22.77,950.73,2.6,46.9,67.76,2.86,123,2.86,6.27,Normal,Medium,Medium,Medium,High
Tamil Nadu,THANJAVUR,2005,Kharif,Bajra,1.0,2.0,2.0,28.16,32.94,21.78,1387.46,3.8,104.12,72.23,2.93,120,2.78,10.04,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2005,Whole Year,Banana,4921.0,242589.0,49.29668766510872,28.16,32.94,21.78,1387.46,3.8,104.12,72.23,2.93,120,2.78,10.04,Normal,High,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2005,Kharif,Cotton(lint),785.0,2347.0,2.989808917197452,28.16,32.94,21.78,1387.46,3.8,104.12,72.23,2.93,120,2.78,10.04,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2005,Kharif,Groundnut,7274.0,17975.0,2.471130052240858,28.16,32.94,21.78,1387.46,3.8,104.12,72.23,2.93,120,2.78,10.04,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2005,Kharif,Ragi,5.0,10.0,2.0,28.16,32.94,21.78,1387.46,3.8,104.12,72.23,2.93,120,2.78,10.04,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2005,Kharif,Rice,154901.0,399483.0,2.578956882137623,28.16,32.94,21.78,1387.46,3.8,104.12,72.23,2.93,120,2.78,10.04,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2005,Whole Year,Sugarcane,15353.0,1529712.0,99.63603204585424,28.16,32.94,21.78,1387.46,3.8,104.12,72.23,2.93,120,2.78,10.04,Normal,High,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2006,Whole Year,Banana,4341.0,184656.0,42.53766413268832,27.94,34.38,21.51,886.31,2.43,34.9,71.66,3.0,116,3.02,5.18,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2006,Whole Year,Cotton(lint),319.0,1151.0,3.608150470219436,27.94,34.38,21.51,886.31,2.43,34.9,71.66,3.0,116,3.02,5.18,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2006,Whole Year,Groundnut,6236.0,14512.0,2.327132777421424,27.94,34.38,21.51,886.31,2.43,34.9,71.66,3.0,116,3.02,5.18,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2006,Whole Year,Maize,762.0,4449.0,5.838582677165355,27.94,34.38,21.51,886.31,2.43,34.9,71.66,3.0,116,3.02,5.18,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2006,Whole Year,Ragi,2.0,6.0,3.0,27.94,34.38,21.51,886.31,2.43,34.9,71.66,3.0,116,3.02,5.18,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2006,Kharif,Rice,164243.0,598160.0,3.6419208124547167,27.94,34.38,21.51,886.31,2.43,34.9,71.66,3.0,116,3.02,5.18,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2006,Whole Year,Sugarcane,18374.0,1936307.0,105.3829868292152,27.94,34.38,21.51,886.31,2.43,34.9,71.66,3.0,116,3.02,5.18,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2007,Whole Year,Bajra,2.0,5.0,2.5,28.07,33.82,21.76,994.26,2.72,83.06,70.19,2.85,118,2.76,7.9,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2007,Whole Year,Banana,4200.0,164686.0,39.21095238095238,28.07,33.82,21.76,994.26,2.72,83.06,70.19,2.85,118,2.76,7.9,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2007,Whole Year,Cotton(lint),609.0,1684.0,2.765188834154352,28.07,33.82,21.76,994.26,2.72,83.06,70.19,2.85,118,2.76,7.9,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2007,Whole Year,Groundnut,15950.0,22555.0,1.4141065830721002,28.07,33.82,21.76,994.26,2.72,83.06,70.19,2.85,118,2.76,7.9,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2007,Whole Year,Maize,1226.0,4081.0,3.328711256117455,28.07,33.82,21.76,994.26,2.72,83.06,70.19,2.85,118,2.76,7.9,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2007,Whole Year,Ragi,4.0,10.0,2.5,28.07,33.82,21.76,994.26,2.72,83.06,70.19,2.85,118,2.76,7.9,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2007,Kharif,Rice,150228.0,479643.0,3.1927669941688634,28.07,33.82,21.76,994.26,2.72,83.06,70.19,2.85,118,2.76,7.9,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2007,Whole Year,Sugarcane,15507.0,1675345.0,108.03798284645644,28.07,33.82,21.76,994.26,2.72,83.06,70.19,2.85,118,2.76,7.9,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2008,Whole Year,Banana,4179.0,183830.0,43.988992581957405,27.56,32.73,21.42,1262.43,3.45,86.87,73.45,2.76,121,2.66,10.03,Normal,High,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2008,Whole Year,Cotton(lint),549.0,1105.0,2.012750455373406,27.56,32.73,21.42,1262.43,3.45,86.87,73.45,2.76,121,2.66,10.03,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2008,Whole Year,Groundnut,9111.0,20229.0,2.220283174185051,27.56,32.73,21.42,1262.43,3.45,86.87,73.45,2.76,121,2.66,10.03,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2008,Whole Year,Maize,2409.0,12489.0,5.184308841843088,27.56,32.73,21.42,1262.43,3.45,86.87,73.45,2.76,121,2.66,10.03,Normal,High,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2008,Whole Year,Ragi,4.0,8.0,2.0,27.56,32.73,21.42,1262.43,3.45,86.87,73.45,2.76,121,2.66,10.03,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2008,Kharif,Rice,177094.0,357161.0,2.0167876946706267,27.56,32.73,21.42,1262.43,3.45,86.87,73.45,2.76,121,2.66,10.03,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2008,Whole Year,Sugarcane,11296.0,1126098.0,99.68997875354108,27.56,32.73,21.42,1262.43,3.45,86.87,73.45,2.76,121,2.66,10.03,Normal,High,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2009,Whole Year,Bajra,6.0,14.0,2.333333333333333,28.45,34.19,22.47,959.42,2.63,47.98,68.63,2.98,103,2.99,6.68,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2009,Whole Year,Banana,3603.0,132352.0,36.7338329170136,28.45,34.19,22.47,959.42,2.63,47.98,68.63,2.98,103,2.99,6.68,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2009,Whole Year,Cotton(lint),426.0,1224.0,2.8732394366197185,28.45,34.19,22.47,959.42,2.63,47.98,68.63,2.98,103,2.99,6.68,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2009,Whole Year,Groundnut,8156.0,29579.0,3.626655223148602,28.45,34.19,22.47,959.42,2.63,47.98,68.63,2.98,103,2.99,6.68,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2009,Whole Year,Maize,1496.0,8608.0,5.754010695187166,28.45,34.19,22.47,959.42,2.63,47.98,68.63,2.98,103,2.99,6.68,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2009,Whole Year,Ragi,3.0,10.0,3.333333333333333,28.45,34.19,22.47,959.42,2.63,47.98,68.63,2.98,103,2.99,6.68,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2009,Kharif,Rice,162938.0,427142.0,2.621500202531024,28.45,34.19,22.47,959.42,2.63,47.98,68.63,2.98,103,2.99,6.68,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2009,Whole Year,Sugarcane,8564.0,915222.0,106.86851938346568,28.45,34.19,22.47,959.42,2.63,47.98,68.63,2.98,103,2.99,6.68,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2010,Kharif,Cotton(lint),518.0,1407.0,2.716216216216216,27.98,33.53,21.89,1277.48,3.5,59.36,73.7,2.7,158,2.82,6.56,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2010,Kharif,Groundnut,7522.0,28286.0,3.760436054240893,27.98,33.53,21.89,1277.48,3.5,59.36,73.7,2.7,158,2.82,6.56,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2010,Kharif,Maize,1090.0,6241.0,5.725688073394496,27.98,33.53,21.89,1277.48,3.5,59.36,73.7,2.7,158,2.82,6.56,Normal,High,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2010,Kharif,Ragi,4.0,8.0,2.0,27.98,33.53,21.89,1277.48,3.5,59.36,73.7,2.7,158,2.82,6.56,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2010,Kharif,Rice,166209.0,476793.0,2.86863527245817,27.98,33.53,21.89,1277.48,3.5,59.36,73.7,2.7,158,2.82,6.56,Normal,High,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2010,Whole Year,Sugarcane,8817.0,1184908.0,134.38902120902802,27.98,33.53,21.89,1277.48,3.5,59.36,73.7,2.7,158,2.82,6.56,Normal,High,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2011,Kharif,Bajra,2.0,4.0,2.0,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2011,Whole Year,Banana,3212.0,121277.0,37.75747198007472,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2011,Rabi,Cotton(lint),969.0,2945.0,3.0392156862745097,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2011,Kharif,Groundnut,2148.0,7884.0,3.670391061452514,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2011,Rabi,Groundnut,6114.0,18164.0,2.9708864900228984,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2011,Rabi,Maize,405.0,2693.0,6.649382716049383,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2011,Kharif,Maize,886.0,5034.0,5.681715575620768,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2011,Kharif,Ragi,1.0,3.0,3.0,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2011,Kharif,Rice,180859.0,722576.0,3.9952449145466913,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2011,Whole Year,Sugarcane,10665.0,1187515.0,111.3469292076887,27.92,32.91,21.87,1019.06,2.79,50.16,71.35,2.97,130,2.87,6.24,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2012,Kharif,Cotton(lint),1015.0,3275.0,3.226600985221675,28.23,33.19,21.47,858.52,2.35,64.19,70.06,2.89,108,2.74,6.16,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2012,Kharif,Groundnut,6984.0,21672.0,3.1030927835051547,28.23,33.19,21.47,858.52,2.35,64.19,70.06,2.89,108,2.74,6.16,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2012,Kharif,Maize,959.0,3249.0,3.3879040667361835,28.23,33.19,21.47,858.52,2.35,64.19,70.06,2.89,108,2.74,6.16,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2012,Kharif,Ragi,17.0,35.0,2.0588235294117645,28.23,33.19,21.47,858.52,2.35,64.19,70.06,2.89,108,2.74,6.16,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2012,Kharif,Rice,146959.0,431121.0,2.933614137276383,28.23,33.19,21.47,858.52,2.35,64.19,70.06,2.89,108,2.74,6.16,Normal,Medium,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2012,Whole Year,Sugarcane,11671.0,1288791.0,110.42678433724616,28.23,33.19,21.47,858.52,2.35,64.19,70.06,2.89,108,2.74,6.16,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2013,Rabi,Bajra,1.0,2.0,2.0,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2013,Kharif,Bajra,9.0,21.0,2.333333333333333,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2013,Whole Year,Banana,3176.0,161663.0,50.9014483627204,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2013,Rabi,Cotton(lint),1788.0,5912.0,3.306487695749441,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2013,Kharif,Groundnut,1112.0,3811.0,3.427158273381295,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2013,Rabi,Groundnut,3927.0,14901.0,3.79449961802903,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2013,Rabi,Maize,825.0,4127.0,5.002424242424242,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2013,Kharif,Maize,650.0,4249.0,6.536923076923077,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2013,Kharif,Ragi,8.0,22.0,2.75,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Low
Tamil Nadu,THANJAVUR,2013,Kharif,Rice,167289.0,831483.0,4.970338755088499,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2013,Whole Year,Sugarcane,8580.0,1012422.0,117.9979020979021,28.56,34.34,22.07,773.79,2.12,52.79,68.09,3.13,112,2.64,4.9,Normal,Low,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2014,Whole Year,Banana,3318.0,13349000.0,4023.206751054852,28.38,32.62,22.67,896.37,2.46,43.87,69.06,3.04,124,2.63,5.44,Normal,Medium,Medium,Medium,High
Tamil Nadu,THANJAVUR,2014,Kharif,Cotton(lint),681.0,213600.0,313.6563876651982,28.38,32.62,22.67,896.37,2.46,43.87,69.06,3.04,124,2.63,5.44,Normal,Medium,Medium,Medium,High
Tamil Nadu,THANJAVUR,2014,Rabi,Cotton(lint),1411.0,481300.0,341.10559886605245,28.38,32.62,22.67,896.37,2.46,43.87,69.06,3.04,124,2.63,5.44,Normal,Medium,Medium,Medium,High
Tamil Nadu,THANJAVUR,2014,Kharif,Groundnut,517.0,149000.0,288.2011605415861,28.38,32.62,22.67,896.37,2.46,43.87,69.06,3.04,124,2.63,5.44,Normal,Medium,Medium,Medium,Medium
Tamil Nadu,THANJAVUR,2014,Rabi,Groundnut,3552.0,1384600.0,389.80855855855856,28.38,32.62,22.67,896.37,2.46,43.87,69.06,3.04,124,2.63,5.44,Normal,Medium,Medium,Medium,High
Tamil Nadu,THANJAVUR,2014,Rabi,Maize,530.0,397500.0,750.0,28.38,32.62,22.67,896.37,2.46,43.87,69.06,3.04,124,2.63,5.44,Normal,Medium,Medium,Medium,High
Tamil Nadu,THANJAVUR,2014,Kharif,Maize,754.0,657700.0,872.2811671087533,28.38,32.62,22.67,896.37,2.46,43.87,69.06,3.04,124,2.63,5.44,Normal,Medium,Medium,Medium,High
