State,District,Year,Season,Crop,Area,Production,Yield
Tamil Nadu,COIMBATORE,2015,Kharif,Groundnut,4083.0,838600.0,205.38819495469016
Tamil Nadu,COIMBATORE,2015,Rabi,Maize,2127.0,1455500.0,684.2971321109543
Tamil Nadu,COIMBATORE,2015,Kharif,Maize,2040.0,1499800.0,735.1960784313725
Tamil Nadu,COIMBATORE,2015,Rabi,Ragi,6.0,2200.0,366.6666666666666
Tamil Nadu,COIMBATORE,2015,Kharif,Ragi,16.0,4800.0,300.0
Tamil Nadu,COIMBATORE,2015,Kharif,Rice,2034.0,794200.0,390.4621435594887
Tamil Nadu,COIMBATORE,2015,Whole Year,Sugarcane,926.0,9352600.0,10100.0
Tamil Nadu,COIMBATORE,2016,Rabi,Bajra,216.0,10900.0,50.46296296296297
Tamil Nadu,COIMBATORE,2016,Kharif,Bajra,86.0,25400.0,295.3488372093023
Tamil Nadu,COIMBATORE,2016,Whole Year,Banana,7935.0,16503200.0,2079.798361688721
Tamil Nadu,COIMBATORE,2016,Rabi,Cotton(lint),87.0,12900.0,148.27586206896552
Tamil Nadu,COIMBATORE,2016,Kharif,Cotton(lint),379.0,49000.0,129.28759894459102
Tamil Nadu,COIMBATORE,2016,Rabi,Groundnut,228.0,73600.0,322.8070175438597
Tamil Nadu,COIMBATORE,2016,Kharif,Groundnut,3090.0,512600.0,165.88996763754045
Tamil Nadu,COIMBATORE,2016,Rabi,Maize,2646.0,332200.0,125.5479969765684
Tamil Nadu,COIMBATORE,2016,Kharif,Maize,1341.0,610600.0,455.3318419090231
Tamil Nadu,COIMBATORE,2016,Kharif,Ragi,4.0,700.0,175.0
Tamil Nadu,COIMBATORE,2016,Rabi,Ragi,5.0,1600.0,320.0
Tamil Nadu,COIMBATORE,2016,Kharif,Rice,872.0,351800.0,403.4403669724771
Tamil Nadu,COIMBATORE,2016,Whole Year,Sugarcane,792.0,6890000.0,8699.494949494949
Tamil Nadu,COIMBATORE,2017,Rabi,Bajra,89.0,18400.0,206.74157303370788
Tamil Nadu,COIMBATORE,2017,Kharif,Bajra,116.0,27300.0,235.3448275862069
Tamil Nadu,COIMBATORE,2017,Whole Year,Banana,6288.0,18950000.0,3013.676844783715
Tamil Nadu,COIMBATORE,2017,Kharif,Cotton(lint),378.0,100.0,0.26455026455026
Tamil Nadu,COIMBATORE,2017,Rabi,Groundnut,580.0,227200.0,391.7241379310344
Tamil Nadu,COIMBATORE,2017,Kharif,Groundnut,3001.0,492200.0,164.01199600133288
Tamil Nadu,COIMBATORE,2017,Kharif,Maize,1587.0,1463100.0,921.9281663516068
Tamil Nadu,COIMBATORE,2017,Rabi,Maize,2359.0,1578600.0,669.1818567189488
Tamil Nadu,COIMBATORE,2017,Rabi,Ragi,1.0,400.0,400.0
Tamil Nadu,COIMBATORE,2017,Kharif,Ragi,5.0,1700.0,340.0
Tamil Nadu,COIMBATORE,2017,Autumn,Rice,11.0,4200.0,381.81818181818176
Tamil Nadu,COIMBATORE,2017,Winter,Rice,669.0,228400.0,341.40508221225707
Tamil Nadu,COIMBATORE,2017,Whole Year,Sugarcane,401.0,4010000.0,10000.0
Tamil Nadu,COIMBATORE,2018,Rabi,Bajra,38.0,7200.0,189.4736842105263
Tamil Nadu,COIMBATORE,2018,Kharif,Bajra,135.0,38500.0,285.1851851851852
Tamil Nadu,COIMBATORE,2018,Whole Year,Banana,5741.0,20405100.0,3554.276258491552
Tamil Nadu,COIMBATORE,2018,Rabi,Cotton(lint),171.0,44500.0,260.2339181286549
Tamil Nadu,COIMBATORE,2018,Kharif,Cotton(lint),541.0,117400.0,217.00554528650645
Tamil Nadu,COIMBATORE,2018,Rabi,Groundnut,890.0,310600.0,348.9887640449438
Tamil Nadu,COIMBATORE,2018,Kharif,Groundnut,3760.0,744600.0,198.03191489361703
Tamil Nadu,COIMBATORE,2018,Kharif,Maize,928.0,705400.0,760.1293103448277
Tamil Nadu,COIMBATORE,2018,Rabi,Maize,3085.0,2159400.0,699.967585089141
Tamil Nadu,COIMBATORE,2018,Rabi,Ragi,2.0,600.0,300.0
Tamil Nadu,COIMBATORE,2018,Kharif,Ragi,13.0,4300.0,330.7692307692307
Tamil Nadu,COIMBATORE,2018,Summer,Rice,177.0,74200.0,419.2090395480226
Tamil Nadu,COIMBATORE,2018,Autumn,Rice,475.0,203600.0,428.6315789473684
Tamil Nadu,COIMBATORE,2018,Winter,Rice,947.0,309700.0,327.0327349524815
Tamil Nadu,COIMBATORE,2018,Whole Year,Sugarcane,440.0,4521000.0,10275.0
Tamil Nadu,COIMBATORE,2019,Rabi,Bajra,46.0,12000.0,260.8695652173913
Tamil Nadu,COIMBATORE,2019,Kharif,Bajra,59.0,16500.0,279.6610169491525
Tamil Nadu,COIMBATORE,2019,Whole Year,Banana,7071.0,31213100.0,4414.241267147504
Tamil Nadu,COIMBATORE,2019,Rabi,Cotton(lint),85.0,21200.0,249.4117647058824
Tamil Nadu,COIMBATORE,2019,Kharif,Cotton(lint),376.0,91600.0,243.6170212765957
Tamil Nadu,COIMBATORE,2019,Rabi,Groundnut,515.0,192700.0,374.1747572815534
Tamil Nadu,COIMBATORE,2019,Kharif,Groundnut,2805.0,709400.0,252.90552584670235
Tamil Nadu,COIMBATORE,2019,Kharif,Maize,714.0,638300.0,893.9775910364147
Tamil Nadu,COIMBATORE,2019,Rabi,Maize,2508.0,1684700.0,671.7304625199363
Tamil Nadu,COIMBATORE,2019,Rabi,Ragi,10.0,4100.0,410.0
Tamil Nadu,COIMBATORE,2019,Kharif,Ragi,24.0,7100.0,295.83333333333326
Tamil Nadu,COIMBATORE,2019,Autumn,Rice,11.0,4800.0,436.3636363636363
Tamil Nadu,COIMBATORE,2019,Summer,Rice,117.0,50400.0,430.7692307692308
Tamil Nadu,COIMBATORE,2019,Winter,Rice,733.0,266700.0,363.84720327421553
Tamil Nadu,COIMBATORE,2019,Whole Year,Sugarcane,462.0,4966700.0,10750.4329004329
Tamil Nadu,CUDDALORE,1997,Whole Year,Bajra,6184.0,15120.0,2.445019404915912
Tamil Nadu,CUDDALORE,1997,Kharif,Banana,3201.0,79293.0,24.77132146204311
Tamil Nadu,CUDDALORE,1997,Whole Year,Banana,3459.0,102500.0,29.632841861809773
Tamil Nadu,CUDDALORE,1997,Whole Year,Cotton(lint),2147.0,2840.0,1.3227759664648346
Tamil Nadu,CUDDALORE,1997,Whole Year,Groundnut,40268.0,85120.0,2.113837290155955
Tamil Nadu,CUDDALORE,1997,Whole Year,Maize,3.0,10.0,3.333333333333333
Tamil Nadu,CUDDALORE,1997,Whole Year,Ragi,789.0,2130.0,2.699619771863118
Tamil Nadu,CUDDALORE,1997,Whole Year,Rice,116625.0,358110.0,3.0706109324758843
Tamil Nadu,CUDDALORE,1997,Whole Year,Sugarcane,23826.0,28322000.0,1188.7014186183162
Tamil Nadu,CUDDALORE,1998,Kharif,Bajra,11886.0,30964.0,2.6050816086151776
Tamil Nadu,CUDDALORE,1998,Whole Year,Banana,3045.0,90226.0,29.63087027914614
Tamil Nadu,CUDDALORE,1998,Kharif,Cotton(lint),2299.0,4047.0,1.7603305785123966
Tamil Nadu,CUDDALORE,1998,Kharif,Groundnut,50001.0,122750.0,2.4549509009819803
Tamil Nadu,CUDDALORE,1998,Kharif,Maize,30.0,50.0,1.6666666666666667
Tamil Nadu,CUDDALORE,1998,Kharif,Ragi,1153.0,2515.0,2.181266261925412
Tamil Nadu,CUDDALORE,1998,Kharif,Rice,121285.0,418149.0,3.447656346621594
Tamil Nadu,CUDDALORE,1998,Whole Year,Sugarcane,32654.0,4401890.0,134.804005634838
Tamil Nadu,CUDDALORE,1999,Kharif,Bajra,12353.0,22091.0,1.7883105318546102
Tamil Nadu,CUDDALORE,1999,Whole Year,Banana,3201.0,79293.0,24.77132146204311
Tamil Nadu,CUDDALORE,1999,Kharif,Cotton(lint),2926.0,3778.0,1.2911825017088174
Tamil Nadu,CUDDALORE,1999,Kharif,Groundnut,44409.0,91364.0,2.057330721250197
Tamil Nadu,CUDDALORE,1999,Kharif,Maize,97.0,194.0,2.0
Tamil Nadu,CUDDALORE,1999,Kharif,Ragi,2336.0,3072.0,1.3150684931506849
Tamil Nadu,CUDDALORE,1999,Kharif,Rice,127843.0,447523.0,3.5005671018358457
Tamil Nadu,CUDDALORE,1999,Whole Year,Sugarcane,38500.0,4196384.0,108.996987012987
Tamil Nadu,CUDDALORE,2000,Kharif,Bajra,10493.0,19847.0,1.8914514438196888
Tamil Nadu,CUDDALORE,2000,Whole Year,Banana,4032.0,99878.0,24.771329365079364
Tamil Nadu,CUDDALORE,2000,Kharif,Cotton(lint),1693.0,2561.0,1.5126993502658004
Tamil Nadu,CUDDALORE,2000,Kharif,Groundnut,40836.0,81164.0,1.9875599960818888
Tamil Nadu,CUDDALORE,2000,Kharif,Maize,80.0,160.0,2.0
Tamil Nadu,CUDDALORE,2000,Kharif,Ragi,1421.0,1624.0,1.1428571428571428
Tamil Nadu,CUDDALORE,2000,Kharif,Rice,123804.0,472024.0,3.812671642273272
Tamil Nadu,CUDDALORE,2000,Whole Year,Sugarcane,37589.0,4097088.0,108.99699380137808
Tamil Nadu,CUDDALORE,2001,Kharif,Bajra,4083.0,10050.0,2.461425422483468
Tamil Nadu,CUDDALORE,2001,Kharif,Cotton(lint),1877.0,2410.0,1.2839637719765584
Tamil Nadu,CUDDALORE,2001,Kharif,Groundnut,27879.0,68800.0,2.4678073101617706
Tamil Nadu,CUDDALORE,2001,Kharif,Ragi,246.0,610.0,2.479674796747968
Tamil Nadu,CUDDALORE,2001,Kharif,Rice,108375.0,402810.0,3.71681660899654
Tamil Nadu,CUDDALORE,2001,Whole Year,Sugarcane,39126.0,4425800.0,113.11659765884578
Tamil Nadu,CUDDALORE,2002,Kharif,Bajra,2705.0,4825.0,1.7837338262476894
Tamil Nadu,CUDDALORE,2002,Whole Year,Banana,3753.0,104971.0,27.969890754063417
Tamil Nadu,CUDDALORE,2002,Kharif,Cotton(lint),668.0,1267.0,1.8967065868263475
Tamil Nadu,CUDDALORE,2002,Kharif,Groundnut,26138.0,58310.0,2.2308516336368505
Tamil Nadu,CUDDALORE,2002,Kharif,Maize,325.0,727.0,2.236923076923077
Tamil Nadu,CUDDALORE,2002,Kharif,Ragi,333.0,585.0,1.7567567567567568
Tamil Nadu,CUDDALORE,2002,Kharif,Rice,102336.0,281708.0,2.752775171982489
Tamil Nadu,CUDDALORE,2002,Whole Year,Sugarcane,40269.0,4598700.0,114.19950830663788
Tamil Nadu,CUDDALORE,2003,Kharif,Bajra,4748.0,7082.0,1.491575400168492
Tamil Nadu,CUDDALORE,2003,Whole Year,Banana,3756.0,93525.0,24.900159744408946
Tamil Nadu,CUDDALORE,2003,Kharif,Cotton(lint),602.0,1031.0,1.712624584717608
Tamil Nadu,CUDDALORE,2003,Kharif,Groundnut,27404.0,69395.0,2.532294555539337
Tamil Nadu,CUDDALORE,2003,Kharif,Maize,1886.0,3805.0,2.017497348886532
Tamil Nadu,CUDDALORE,2003,Kharif,Ragi,277.0,563.0,2.032490974729242
Tamil Nadu,CUDDALORE,2003,Kharif,Rice,104162.0,317655.0,3.0496246231831186
Tamil Nadu,CUDDALORE,2003,Whole Year,Sugarcane,34061.0,4042121.0,118.67299844396815
Tamil Nadu,CUDDALORE,2004,Kharif,Bajra,3176.0,4640.0,1.4609571788413098
Tamil Nadu,CUDDALORE,2004,Whole Year,Banana,3919.0,104663.0,26.70655779535596
Tamil Nadu,CUDDALORE,2004,Kharif,Cotton(lint),1572.0,1734.0,1.1030534351145038
Tamil Nadu,CUDDALORE,2004,Kharif,Groundnut,20570.0,49280.0,2.3957219251336896
Tamil Nadu,CUDDALORE,2004,Kharif,Maize,3950.0,7589.0,1.92126582278481
Tamil Nadu,CUDDALORE,2004,Kharif,Ragi,201.0,409.0,2.0348258706467663
Tamil Nadu,CUDDALORE,2004,Kharif,Rice,114599.0,315702.0,2.754840792677074
Tamil Nadu,CUDDALORE,2004,Whole Year,Sugarcane,29734.0,3549318.0,119.36900517925606
Tamil Nadu,CUDDALORE,2005,Kharif,Bajra,1533.0,2066.0,1.3476842791911283
Tamil Nadu,CUDDALORE,2005,Whole Year,Banana,3876.0,120554.0,31.102683178534573
Tamil Nadu,CUDDALORE,2005,Kharif,Cotton(lint),1330.0,1497.0,1.125563909774436
Tamil Nadu,CUDDALORE,2005,Kharif,Groundnut,21389.0,53375.0,2.495441582121652
Tamil Nadu,CUDDALORE,2005,Kharif,Ragi,149.0,290.0,1.9463087248322148
Tamil Nadu,CUDDALORE,2005,Kharif,Rice,114291.0,218345.0,1.9104303925943424
Tamil Nadu,CUDDALORE,2005,Whole Year,Sugarcane,37151.0,3661157.0,98.54800678312832
Tamil Nadu,CUDDALORE,2006,Whole Year,Bajra,1275.0,1608.0,1.2611764705882351
Tamil Nadu,CUDDALORE,2006,Whole Year,Banana,4162.0,156690.0,37.64776549735704
Tamil Nadu,CUDDALORE,2006,Whole Year,Cotton(lint),1808.0,2415.0,1.3357300884955752
Tamil Nadu,CUDDALORE,2006,Whole Year,Groundnut,13687.0,43703.0,3.193029882370132
Tamil Nadu,CUDDALORE,2006,Whole Year,Maize,7882.0,20383.0,2.5860187769601626
Tamil Nadu,CUDDALORE,2006,Whole Year,Ragi,98.0,262.0,2.673469387755102
Tamil Nadu,CUDDALORE,2006,Kharif,Rice,105440.0,392384.0,3.721396054628225
Tamil Nadu,CUDDALORE,2006,Whole Year,Sugarcane,41628.0,5336460.0,128.19400403574517
Tamil Nadu,CUDDALORE,2007,Whole Year,Bajra,1714.0,2806.0,1.6371061843640606
Tamil Nadu,CUDDALORE,2007,Whole Year,Banana,4443.0,163768.0,36.859779428314205
Tamil Nadu,CUDDALORE,2007,Whole Year,Cotton(lint),2253.0,2291.0,1.016866400355082
Tamil Nadu,CUDDALORE,2007,Whole Year,Groundnut,16307.0,30250.0,1.8550315815294045
Tamil Nadu,CUDDALORE,2007,Whole Year,Maize,12318.0,25314.0,2.055041402825134
Tamil Nadu,CUDDALORE,2007,Whole Year,Ragi,181.0,426.0,2.3535911602209945
Tamil Nadu,CUDDALORE,2007,Kharif,Rice,102798.0,335119.0,3.259975875017024
Tamil Nadu,CUDDALORE,2007,Whole Year,Sugarcane,38357.0,4226635.0,110.19201188831244
Tamil Nadu,CUDDALORE,2008,Whole Year,Bajra,1842.0,2914.0,1.5819761129207384
Tamil Nadu,CUDDALORE,2008,Whole Year,Banana,4308.0,164032.0,38.076137418755806
Tamil Nadu,CUDDALORE,2008,Whole Year,Cotton(lint),4821.0,2965.0,0.6150176311968472
Tamil Nadu,CUDDALORE,2008,Whole Year,Groundnut,15437.0,39126.0,2.534559823799961
Tamil Nadu,CUDDALORE,2008,Whole Year,Maize,11881.0,21720.0,1.8281289453749685
Tamil Nadu,CUDDALORE,2008,Whole Year,Ragi,105.0,265.0,2.523809523809524
Tamil Nadu,CUDDALORE,2008,Kharif,Rice,107817.0,223882.0,2.0764999953625125
Tamil Nadu,CUDDALORE,2008,Whole Year,Sugarcane,30141.0,3213272.0,106.60800902425268
Tamil Nadu,CUDDALORE,2009,Whole Year,Bajra,2058.0,6143.0,2.984936831875608
Tamil Nadu,CUDDALORE,2009,Whole Year,Banana,4805.0,185329.0,38.57003121748179
Tamil Nadu,CUDDALORE,2009,Whole Year,Cotton(lint),4630.0,5232.0,1.1300215982721382
Tamil Nadu,CUDDALORE,2009,Whole Year,Groundnut,13249.0,38662.0,2.91810702694543
Tamil Nadu,CUDDALORE,2009,Whole Year,Maize,10759.0,21642.0,2.0115252346872388
Tamil Nadu,CUDDALORE,2009,Whole Year,Ragi,139.0,330.0,2.3741007194244603
Tamil Nadu,CUDDALORE,2009,Kharif,Rice,111517.0,322962.0,2.8960786247836654
Tamil Nadu,CUDDALORE,2009,Whole Year,Sugarcane,27482.0,2957123.0,107.60217596972564
Tamil Nadu,CUDDALORE,2010,Kharif,Cotton(lint),6242.0,3532.0,0.5658442806792695
Tamil Nadu,CUDDALORE,2010,Kharif,Groundnut,9881.0,30563.0,3.093107985021759
Tamil Nadu,CUDDALORE,2010,Kharif,Maize,12158.0,17927.0,1.4745023852607335
Tamil Nadu,CUDDALORE,2010,Kharif,Ragi,150.0,332.0,2.2133333333333334
Tamil Nadu,CUDDALORE,2010,Kharif,Rice,115815.0,301506.0,2.6033415360704573
Tamil Nadu,CUDDALORE,2010,Whole Year,Sugarcane,30798.0,3315905.0,107.66624456133516
Tamil Nadu,CUDDALORE,2011,Rabi,Bajra,110.0,321.0,2.918181818181818
Tamil Nadu,CUDDALORE,2011,Kharif,Bajra,1669.0,4931.0,2.9544637507489515
Tamil Nadu,CUDDALORE,2011,Whole Year,Banana,4133.0,97421.0,23.571497701427536
Tamil Nadu,CUDDALORE,2011,Rabi,Cotton(lint),203.0,559.0,2.7536945812807883
Tamil Nadu,CUDDALORE,2011,Kharif,Cotton(lint),5581.0,13988.0,2.5063608672280955
Tamil Nadu,CUDDALORE,2011,Kharif,Groundnut,2811.0,8187.0,2.912486659551761
Tamil Nadu,CUDDALORE,2011,Rabi,Groundnut,6887.0,26420.0,3.83621315521998
Tamil Nadu,CUDDALORE,2011,Rabi,Maize,331.0,2201.0,6.649546827794562
Tamil Nadu,CUDDALORE,2011,Kharif,Maize,13016.0,21096.0,1.6207744314689614
Tamil Nadu,CUDDALORE,2011,Rabi,Ragi,25.0,78.0,3.12
Tamil Nadu,CUDDALORE,2011,Kharif,Ragi,43.0,113.0,2.627906976744186
Tamil Nadu,CUDDALORE,2011,Kharif,Rice,120983.0,248242.0,2.051875056826165
Tamil Nadu,CUDDALORE,2011,Whole Year,Sugarcane,31064.0,2948274.0,94.90967035797064
Tamil Nadu,CUDDALORE,2012,Kharif,Cotton(lint),5067.0,12101.0,2.3881981448588907
Tamil Nadu,CUDDALORE,2012,Kharif,Groundnut,11002.0,40010.0,3.6366115251772406
Tamil Nadu,CUDDALORE,2012,Kharif,Maize,15171.0,23212.0,1.530024388636214
Tamil Nadu,CUDDALORE,2012,Kharif,Ragi,80.0,178.0,2.225
Tamil Nadu,CUDDALORE,2012,Kharif,Rice,111958.0,339286.0,3.030475714107076
Tamil Nadu,CUDDALORE,2012,Whole Year,Sugarcane,30638.0,3445715.0,112.46540244141262
Tamil Nadu,CUDDALORE,2013,Rabi,Bajra,198.0,397.0,2.005050505050505
Tamil Nadu,CUDDALORE,2013,Kharif,Bajra,3361.0,7929.0,2.359119309729248
Tamil Nadu,CUDDALORE,2013,Whole Year,Banana,4251.0,171740.0,40.39990590449306
Tamil Nadu,CUDDALORE,2013,Rabi,Cotton(lint),371.0,891.0,2.4016172506738545
Tamil Nadu,CUDDALORE,2013,Kharif,Cotton(lint),8243.0,29081.0,3.52796312022322
Tamil Nadu,CUDDALORE,2013,Kharif,Groundnut,3354.0,9102.0,2.713774597495528
Tamil Nadu,CUDDALORE,2013,Rabi,Groundnut,8316.0,36172.0,4.34968734968735
Tamil Nadu,CUDDALORE,2013,Rabi,Maize,1527.0,7638.0,5.001964636542239
Tamil Nadu,CUDDALORE,2013,Kharif,Maize,18993.0,70767.0,3.725951666403412
Tamil Nadu,CUDDALORE,2013,Rabi,Ragi,79.0,313.0,3.962025316455696
Tamil Nadu,CUDDALORE,2013,Kharif,Ragi,120.0,328.0,2.7333333333333334
Tamil Nadu,CUDDALORE,2013,Kharif,Rice,127485.0,565960.0,4.439424245989724
Tamil Nadu,CUDDALORE,2013,Whole Year,Sugarcane,30304.0,3286001.0,108.434563093981
Tamil Nadu,CUDDALORE,2014,Rabi,Bajra,25.0,7900.0,316.0
Tamil Nadu,CUDDALORE,2014,Kharif,Bajra,3338.0,1102000.0,330.13780707010187
Tamil Nadu,CUDDALORE,2014,Whole Year,Banana,4348.0,22123500.0,5088.201471941122
Tamil Nadu,CUDDALORE,2014,Rabi,Cotton(lint),680.0,232000.0,341.1764705882353
Tamil Nadu,CUDDALORE,2014,Kharif,Cotton(lint),6298.0,2472500.0,392.5849476024135
Tamil Nadu,CUDDALORE,2014,Kharif,Groundnut,2158.0,544300.0,252.22428174235404
Tamil Nadu,CUDDALORE,2014,Rabi,Groundnut,9214.0,4758500.0,516.442370306056
Tamil Nadu,CUDDALORE,2014,Rabi,Maize,1508.0,1131000.0,750.0
Tamil Nadu,CUDDALORE,2014,Kharif,Maize,22403.0,15562400.0,694.6569655849663
Tamil Nadu,CUDDALORE,2014,Kharif,Ragi,61.0,18300.0,300.0
Tamil Nadu,CUDDALORE,2014,Rabi,Ragi,75.0,31500.0,420.0
Tamil Nadu,CUDDALORE,2014,Kharif,Rice,134677.0,64195800.0,476.66490937576566
Tamil Nadu,CUDDALORE,2014,Whole Year,Sugarcane,27531.0,330710600.0,12012.298863099775
Tamil Nadu,CUDDALORE,2015,Rabi,Bajra,94.0,23000.0,244.6808510638297
Tamil Nadu,CUDDALORE,2015,Kharif,Bajra,3396.0,1010600.0,297.585394581861
Tamil Nadu,CUDDALORE,2015,Whole Year,Banana,4481.0,26250100.0,5858.089712117831
Tamil Nadu,CUDDALORE,2015,Rabi,Cotton(lint),320.0,94900.0,296.5625
Tamil Nadu,CUDDALORE,2015,Kharif,Cotton(lint),6890.0,814600.0,118.22931785195937
Tamil Nadu,CUDDALORE,2015,Kharif,Groundnut,1788.0,431600.0,241.38702460850112
Tamil Nadu,CUDDALORE,2015,Rabi,Groundnut,7838.0,5795400.0,739.3978055626435
Tamil Nadu,CUDDALORE,2015,Rabi,Maize,1195.0,817700.0,684.2677824267782
Tamil Nadu,CUDDALORE,2015,Kharif,Maize,21509.0,7255000.0,337.3006648379748
Tamil Nadu,CUDDALORE,2015,Kharif,Ragi,34.0,10100.0,297.05882352941177
Tamil Nadu,CUDDALORE,2015,Rabi,Ragi,56.0,20300.0,362.5
Tamil Nadu,CUDDALORE,2015,Kharif,Rice,139987.0,50713000.0,362.2693535828327
Tamil Nadu,CUDDALORE,2015,Whole Year,Sugarcane,24443.0,232208500.0,9500.0
Tamil Nadu,CUDDALORE,2016,Rabi,Bajra,340.0,17200.0,50.588235294117645
Tamil Nadu,CUDDALORE,2016,Kharif,Bajra,3903.0,1698100.0,435.0755828849603
Tamil Nadu,CUDDALORE,2016,Whole Year,Banana,4665.0,25278600.0,5418.778135048232
Tamil Nadu,CUDDALORE,2016,Rabi,Cotton(lint),711.0,104600.0,147.11673699015472
Tamil Nadu,CUDDALORE,2016,Kharif,Cotton(lint),4876.0,301100.0,61.75143560295325
Tamil Nadu,CUDDALORE,2016,Kharif,Groundnut,1470.0,431600.0,293.6054421768707
Tamil Nadu,CUDDALORE,2016,Rabi,Groundnut,7127.0,6062800.0,850.6805107338291
Tamil Nadu,CUDDALORE,2016,Rabi,Maize,2013.0,252700.0,125.53402881271734
Tamil Nadu,CUDDALORE,2016,Kharif,Maize,18545.0,3081300.0,166.1526017794554
Tamil Nadu,CUDDALORE,2016,Rabi,Ragi,18.0,5600.0,311.1111111111111
Tamil Nadu,CUDDALORE,2016,Kharif,Ragi,141.0,23200.0,164.53900709219857
Tamil Nadu,CUDDALORE,2016,Kharif,Rice,131906.0,45990800.0,348.6634421481965
Tamil Nadu,CUDDALORE,2016,Whole Year,Sugarcane,21628.0,209050400.0,9665.72960976512
Tamil Nadu,CUDDALORE,2017,Rabi,Bajra,38.0,7800.0,205.26315789473685
Tamil Nadu,CUDDALORE,2017,Kharif,Bajra,5179.0,1980400.0,382.3904228615562
Tamil Nadu,CUDDALORE,2017,Whole Year,Banana,4649.0,25397800.0,5463.067326306733
Tamil Nadu,CUDDALORE,2017,Kharif,Cotton(lint),10877.0,1700.0,0.15629309552266
Tamil Nadu,CUDDALORE,2017,Kharif,Groundnut,1242.0,426600.0,343.47826086956525
Tamil Nadu,CUDDALORE,2017,Rabi,Groundnut,8878.0,7011800.0,789.7949988736202
Tamil Nadu,CUDDALORE,2017,Rabi,Maize,963.0,644400.0,669.158878504673
Tamil Nadu,CUDDALORE,2017,Kharif,Maize,17894.0,11708000.0,654.2975298982899
Tamil Nadu,CUDDALORE,2017,Kharif,Ragi,97.0,33200.0,342.2680412371134
Tamil Nadu,CUDDALORE,2017,Rabi,Ragi,82.0,36600.0,446.3414634146342
Tamil Nadu,CUDDALORE,2017,Summer,Rice,7412.0,3341300.0,450.7960064759849
Tamil Nadu,CUDDALORE,2017,Autumn,Rice,31883.0,12453500.0,390.6000062729353
Tamil Nadu,CUDDALORE,2017,Winter,Rice,91927.0,40659300.0,442.2998683738183
Tamil Nadu,CUDDALORE,2017,Whole Year,Sugarcane,18747.0,209966400.0,11200.0
Tamil Nadu,CUDDALORE,2018,Rabi,Bajra,22.0,4200.0,190.90909090909088
Tamil Nadu,CUDDALORE,2018,Kharif,Bajra,3597.0,1197900.0,333.0275229357798
Tamil Nadu,CUDDALORE,2018,Whole Year,Banana,5095.0,23861900.0,4683.395485770363
Tamil Nadu,CUDDALORE,2018,Rabi,Cotton(lint),99.0,25700.0,259.5959595959596
Tamil Nadu,CUDDALORE,2018,Kharif,Cotton(lint),5809.0,1020700.0,175.71010500946807
Tamil Nadu,CUDDALORE,2018,Kharif,Groundnut,1335.0,245800.0,184.1198501872659
Tamil Nadu,CUDDALORE,2018,Rabi,Groundnut,8345.0,5709000.0,684.1222288795686
Tamil Nadu,CUDDALORE,2018,Rabi,Maize,260.0,182000.0,700.0
Tamil Nadu,CUDDALORE,2018,Kharif,Maize,21407.0,11569800.0,540.4680711916662
Tamil Nadu,CUDDALORE,2018,Rabi,Ragi,20.0,7100.0,355.0
Tamil Nadu,CUDDALORE,2018,Kharif,Ragi,63.0,19800.0,314.2857142857143
Tamil Nadu,CUDDALORE,2018,Summer,Rice,6580.0,2458000.0,373.5562310030395
Tamil Nadu,CUDDALORE,2018,Autumn,Rice,35851.0,15485800.0,431.9488996122842
Tamil Nadu,CUDDALORE,2018,Winter,Rice,90929.0,32012400.0,352.05929901351595
Tamil Nadu,CUDDALORE,2018,Whole Year,Sugarcane,17138.0,199749900.0,11655.379857626329
Tamil Nadu,CUDDALORE,2019,Rabi,Bajra,17.0,4400.0,258.8235294117647
Tamil Nadu,CUDDALORE,2019,Kharif,Bajra,4014.0,1408200.0,350.8221225710015
Tamil Nadu,CUDDALORE,2019,Whole Year,Banana,4945.0,25885400.0,5234.661274014156
Tamil Nadu,CUDDALORE,2019,Rabi,Cotton(lint),654.0,164500.0,251.5290519877676
Tamil Nadu,CUDDALORE,2019,Kharif,Cotton(lint),5131.0,1312900.0,255.87604755408304
Tamil Nadu,CUDDALORE,2019,Kharif,Groundnut,1145.0,465100.0,406.20087336244535
Tamil Nadu,CUDDALORE,2019,Rabi,Groundnut,8809.0,4777800.0,542.3771143149053
Tamil Nadu,CUDDALORE,2019,Rabi,Maize,340.0,228600.0,672.3529411764706
Tamil Nadu,CUDDALORE,2019,Kharif,Maize,22075.0,17890700.0,810.4507361268404
Tamil Nadu,CUDDALORE,2019,Rabi,Ragi,4.0,1800.0,450.0
Tamil Nadu,CUDDALORE,2019,Kharif,Ragi,69.0,20800.0,301.4492753623188
Tamil Nadu,CUDDALORE,2019,Summer,Rice,8077.0,3209600.0,397.3752630927323
Tamil Nadu,CUDDALORE,2019,Autumn,Rice,34829.0,13782000.0,395.7047288179391
Tamil Nadu,CUDDALORE,2019,Winter,Rice,89245.0,32539300.0,364.60642052776063
Tamil Nadu,CUDDALORE,2019,Whole Year,Sugarcane,15248.0,185153300.0,12142.792497376704
Tamil Nadu,DHARMAPURI,1997,Whole Year,Bajra,2669.0,4600.0,1.72349194454852
Tamil Nadu,DHARMAPURI,1997,Kharif,Banana,1354.0,53114.0,39.2274741506647
Tamil Nadu,DHARMAPURI,1997,Whole Year,Banana,1871.0,140280.0,74.97594869053982
